city,coordinates,country,favorite_count,followers_count,id,location,timestamp,tweet_text,username,party,is_duplicate
 , , ,0.0,159.0,1.1187606165444896e+18,"b'Madhya Pradesh, India'",2019-04-18 06:18:11,RT sadhvipragyasinghthakur accus malegaonblast join bharatiyajanataparti bjp parti,b'PragyaThakurMP',BJP,False
 , , ,7.0,1936.0,1.1187605953925692e+18,b'India',2019-04-18 06:18:06,namo raga As india vote chandigarhbas startup bepolit let wear polit merchandis neutral platform narendramodi rahulgandhi arvindkejriw indiaelect generalelect startupbharat,b'aiharla',Congress,False
 , , ,44.0,1395861.0,1.1187603424089457e+18,b'New Delhi',2019-04-18 06:17:05,phase II largest festivalofdemocraci get underway today wit indel imprint indiaink everi singl vote count loksabhaelect generalelect,b'IndianDiplomacy',Others,False
 , , ,0.0,36.0,1.1187593819848458e+18,b'Mangaluru/ Bengaluru',2019-04-18 06:13:16,RT ivoteaft hot summer discont generalelect wouldnt realli unfair didnt turn u,b'nivmjr',Others,False
 , , ,0.0,44.0,1.118758071000621e+18,b'India',2019-04-18 06:08:04,RT generalelect live said divis polit biggest antinationa,b'N00r_ul',Congress,False
 , , ,0.0,805.0,1.1187571437404406e+18,b'Land of Hinduism & Vedas',2019-04-18 06:04:23,RT exercis fundament right vote request elig voter come cast vote let strengthen,b'PriyanGMenon',Others,False
b'Mountain View', ,b'United States',26.0,568.0,1.1187565680009134e+18,"b'San Francisco, CA'",2019-04-18 06:02:05,Be afraid india thi fight defin nation A fight regain ident truli secular progress unit nation one proud generalelect,b'VasundharaTankh',Others,False
 , , ,0.0,215.0,1.1187562877207428e+18,"b'Bangalore, India'",2019-04-18 06:00:59,RT myright myvot myduti It great see good turnout poll booth elderli came walk support some pe,b'pawankumarsap',Others,False
 , , ,1.0,29602.0,1.1187559515768463e+18,"b'Mumbai, India'",2019-04-18 05:59:38,lok sabha elect phase live new updat voter turnout Of record till AM manipur ashok chavan cast vote In nand loksabhaelect generalelect indiaelect live votinground poll,b'latestly',Others,False
 , , ,0.0,4.0,1.1187558317287506e+18,b'',2019-04-18 05:59:10,it right vote amp respons generalelect elect votinground secondphas vote eci tnelect electionday getoutandvot,b'draiochtmedia',Others,False
 , , ,0.0,34.0,1.1187556531560858e+18,b'',2019-04-18 05:58:27,RT here look voter turnout yesterday across countri st phase loksabhaelect indiaelect,b'Intel_Kshatriya',Others,False
 , , ,4.0,13195.0,1.1187555897636209e+18,b'India',2019-04-18 05:58:12,poll offici carri evm srinagar jammu kashmir vote state one union territori today phase two vote generalelect,b'BrutIndia',Others,False
 , , ,0.0,78.0,1.1187541550976655e+18,b'',2019-04-18 05:52:30,RT analyst attribut myriad survey show clear edg incumb prime minist narendra modi return anoth,b'switlerpujo',BJP,False
b'Bidadi Industrial Area', ,b'India',15.0,1120.0,1.118753904286552e+18,"b'Bengaluru South, India'",2019-04-18 05:51:30,votebeforeknot In four differ instanc dakshina kannada young bride get marri today decid vote wed No wonder dakshina kannada lead poll chart vote generalelect,b'harishupadhya',Others,False
 , , ,1.0,839.0,1.1187536467898408e+18,b'India',2019-04-18 05:50:29,surprisingli encourag appeal vote none isra friend I hope indian especi bangalorean rise occas generalelect,b'MitkaryS',Others,False
 , , ,0.0,411.0,1.1187536095695626e+18,"b'Jorhat, India'",2019-04-18 05:50:20,RT share vote moment tag mygovassam amp inspir other particip greatest carniv democraci gen,b'BijitDuttaJrt',Others,False
 , , ,0.0,1343.0,1.1187533246462976e+18,b'',2019-04-18 05:49:12,thi import given everi singl voter some person keep question EC idiot generalelect,b'Achintiyah',Others,False
 , , ,0.0,49.0,1.1187525106201312e+18,b'Mysore',2019-04-18 05:45:58,myvotemyright generalelect modiagain bjpindia pl come vote larg number use right select strong leader better futur ,b'YASHVANTHAB',BJP,False
 , , ,0.0,6.0,1.1187524137400402e+18,"b'Delhi, India'",2019-04-18 05:45:35,generalelect In second phase focu majorli tamilnadu karnataka sadli right great leader elect greedylead,b'krbalaonline',Others,False
 , , ,1.0,13.0,1.1187522495959982e+18,b'',2019-04-18 05:44:56,Go vote generalelect elect elect votenow vote electioncommiss vote indiaelect india indiaelect indiafirst loktantrakamahaparv festivalofdemocraci deshkamahatyohar loksabhabypol democraci thursdaymotiv powerofvot,b'JaagoAVision',Others,False
 , , ,1.0,6624.0,1.118752178523394e+18,b'India',2019-04-18 05:44:39,fair poll imposs yogi action loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Others,False
 , , ,0.0,4510.0,1.1187521325372456e+18,"b'New Delhi, Delhi'",2019-04-18 05:44:28,glitch evm delay poll odisha elect elect loksabhaelect loksabhapol odisha secondphaseofloksabhaelect loksabhaelectionphas generalelect,b'WeForNews',Others,False
 , , ,1.0,7590.0,1.1187513982989312e+18,"b'Guwahati, Assam'",2019-04-18 05:41:33,generalelect assam manipur poll seat assam manipur underway today read,b'NorthEastToday',Others,False
 , , ,0.0,8552.0,1.1187506935511572e+18,"b'Mumbai, India'",2019-04-18 05:38:45,polit bigwig film celebr turn vote phase loksabhaelect loksabha generalelect,b'RediffNews',Others,False
 , , ,0.0,7590.0,1.118749954963415e+18,"b'Guwahati, Assam'",2019-04-18 05:35:49,generalelect offic check PM modi chopper In odisha suspend By elect commiss read,b'NorthEastToday',BJP,False
 , , ,0.0,1286.0,1.1187495995213292e+18,b'Hyderabad',2019-04-18 05:34:24,generalelect celeb politician cast vote loksabhaelect indiaelect,b'Tolivelugu',Others,False
 , , ,2.0,105.0,1.1187495794895668e+18,b'',2019-04-18 05:34:19,I cast vote have votemaadi loksabhapol elect generalelect bleedblu getink,b'snehaambekar',Others,False
 , , ,0.0,52.0,1.118748880072368e+18,"b'Mumbai,India.'",2019-04-18 05:31:33,RT here bird eyeview schedul generalelect loksabhaelect announc electioncommissi,b'BISHWANATHMYAD2',Others,False
 , , ,0.0,3367.0,1.1187484851283476e+18,b'India',2019-04-18 05:29:58,poll scene fingeshwar deshkamahatyohaar loksabhaelect generalelect voteforindia votedo votekaro,b'ISHWARLALSAHU4',Others,False
 , , ,2.0,535.0,1.1187483978532332e+18,"b'Bengaluru, India'",2019-04-18 05:29:38,vote right It goe long way make busi bright vyaparivot voteforchang karnatakapol votinground tnelect votefornewindia indianelect generalelect electionday elect thursdaythought thursdaymotiv thursdaymorn,b'VyaparApp',Others,False
 , , ,1.0,6624.0,1.1187476044042036e+18,b'India',2019-04-18 05:26:28,bjp name LS candid madhya pradesh loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',BJP,False
 , , ,0.0,155.0,1.1187469046180782e+18,b'',2019-04-18 05:23:42,RT mustread antonia maino alia sonia gandhi beyond repair redempt polit noth stake,b'slc53736650',Congress,False
 , , ,1.0,236.0,1.1187468278373828e+18,b'Delhi',2019-04-18 05:23:23,abp ananda journalist partha protim beaten badli allegedli tmc peopl raigunj west bengal need stitch head villag chopra block NH demand centralforc votinground generalelect,b'ABHAY_1987',Others,False
 , , ,1.0,14.0,1.118746368351318e+18,"b'Nagaon, India'",2019-04-18 05:21:34,hope build get elig activ member time cast vote for largest democraci vote respons indianelect elect assam parliamentelect parliamentelect generalelect indiavot,b'arnab_gautam',Others,False
 , , ,1.0,140.0,1.1187455719746356e+18,"b'Chennai, India'",2019-04-18 05:18:24,analyst attribut myriad survey show clear edg incumb prime minist narendra modi return anoth stint power ongo gener elect etmarket pmoindia narendramodi generalelect,b'TradingChennai',BJP,False
 , , ,0.0,9.0,1.1187452009463356e+18,b'India',2019-04-18 05:16:55,vote generalelect silchar voteforindia,b'ck_kohinoor',Others,False
 , , ,6.0,369563.0,1.11874457315985e+18,b'',2019-04-18 05:14:26,analyst attribut myriad survey show clear edg incumb prime minist narendra modi return anoth stint power ongo gener elect etmarket generalelect,b'ETMarkets',BJP,False
 , , ,2.0,6624.0,1.1187443347596288e+18,b'India',2019-04-18 05:13:29, poll decid fate democraci raj thackeray loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Others,False
 , , ,0.0,56.0,1.11874386506906e+18,"b'Gurgaon, India'",2019-04-18 05:11:37,If dont vote someon el make decis power vote make voic heard elect loksabhaelect generalelect genderequ electionswithndtv elect electioncommiss volvocarsin indianelect,b'pkb1610',Others,False
 , , ,0.0,531.0,1.1187436158727044e+18,b'India',2019-04-18 05:10:37,RT pwd divyang voter mangoldoi constitu exercis vote right generalelect pollswithai,b'AnirudhaPSingh',Others,False
 , , ,0.0,493.0,1.118743567881601e+18,"b'Thane, Maharashtra, India'",2019-04-18 05:10:26,RT loksabha constitu maharashtra go poll today nd phase mahaloksabha loksabhaelect,b'RahulADingore',Others,False
 , , ,0.0,15.0,1.118742781315494e+18,b'bangalore',2019-04-18 05:07:18,RT vote first generalelect back home time rava idli read elect coverag did vo,b'deepakpsp',Others,False
 , , ,123.0,29553.0,1.1187419254089892e+18,b'New Delhi ',2019-04-18 05:03:54,ongo coverag generalelect with air aadeshdeshka get report ground differ state sare lover wardrob courtesi indeloom ,b'Smita_Sharma',Others,False
 , , ,29.0,2987.0,1.118740335021232e+18,b'Kolkata',2019-04-18 04:57:35,snapshot campaign trail malda ratua block ensu loksabha elect maldahauttar parliamentari constitu tmc candid generalelect loksabhaelect,b'MausamNoor',Others,False
 , , ,0.0,270.0,1.1187401850538476e+18,"b'Bangalore, India'",2019-04-18 04:56:59,RT good morn friend plea go exercis right generalelect,b'bhatgau',Others,False
 , , ,1.0,6624.0,1.118739998541402e+18,b'India',2019-04-18 04:56:15,aap say allianc congress loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Congress,False
 , , ,1.0,488.0,1.1187385000719072e+18,b'390 025',2019-04-18 04:50:18, best luck you will sure win vand mataram madhyapradesh generalelect,b'janakbhatt16',BJP,False
 , , ,0.0,241.0,1.1187383464387994e+18,b'',2019-04-18 04:49:41,dont sit relax now never Go cast vote vote matter better nation voteforchang votemodi generalelect,b'Angelic34881252',BJP,False
 , , ,0.0,8552.0,1.1187381444242842e+18,"b'Mumbai, India'",2019-04-18 04:48:53,the big candid contest phase loksabhaelect loksabhaelect generalelect,b'RediffNews',Others,False
 , , ,1.0,6624.0,1.118737166916436e+18,b'India',2019-04-18 04:45:00,vellor LS poll cancel high point IT raid TN loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Others,False
 , , ,0.0,112.0,1.1187357101299384e+18,"b'Gujarat , Vadodara'",2019-04-18 04:39:13,RT now choic IS your vand mataram generalelect,b'dhruvbhatt100',BJP,False
 , , ,0.0,183.0,1.1187354420298628e+18,b'\xe0\xb2\x85\xe0\xb2\x96\xe0\xb2\x82\xe0\xb2\xa1 \xe0\xb2\xad\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb2\xa4',2019-04-18 04:38:09,RT loksabhaelect loksabhaelect votemaadi elect generalelect indiaelect india,b'Vidyadhara89',Others,False
b'Agra | \xe0\xa4\x86\xe0\xa4\x97\xe0\xa4\xb0\xe0\xa4\xbe |\xd8\xa2\xda\xaf\xd8\xb1\xd9\x87', ,b'India',9.0,3356.0,1.1187351163003576e+18,"b'from Warangal, in New Delhi'",2019-04-18 04:36:51,armi jawan voter generalelect agra,b'Mahatma_Kodiyar',Others,False
 , , ,0.0,2051.0,1.1187345859935478e+18,"b'Mumbai, Maharashtra'",2019-04-18 04:34:45,poll underway parliamentari constitu spread across state n puducherri UT second phase loksabhaelect voter turnout AM indiaelect generalelect voteforindia,b'mantralayatimes',Others,False
 , , ,4.0,85.0,1.1187344889289564e+18,b'Bangalore ',2019-04-18 04:34:21,generalelect respons citizen cast vote strong govern pehl matdan fir jalpan,b'AjayPandeyLeo',BJP,False
 , , ,0.0,9.0,1.118734488891056e+18,b'',2019-04-18 04:34:21,the battl Of troll begun pie piper v pappu duffer aka modi v rahul generalelect modinotagain,b'rakesh_4thr',Congress,False
 , , ,1.0,6624.0,1.1187337155200984e+18,b'India',2019-04-18 04:31:17,IT raid intensifi andhra poll announc loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Others,False
 , , ,0.0,223.0,1.1187336726375506e+18,"b'\xe0\xa4\xa8\xe0\xa4\x88 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x80, \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4/Delhi, Bharat'",2019-04-18 04:31:07,onli nau go assam go yeh dil maang vote silcharvot generalelect,b'DebaprioChoudry',Others,False
 , , ,0.0,39.0,1.1187335902994022e+18,b'India',2019-04-18 04:30:47,befor vote rememb your respons creat futur sonia mamata mayawati mufti abdullah mulayam lalu power deve gowda kumaraswami child ensur futur your own child think wise vote better india generalelect,b'dibuTweets',Congress,False
 , , ,27.0,50359.0,1.1187329711864996e+18,b'',2019-04-18 04:28:20,puducherri india least poor constitu satna poor not singl woman ernakulam marri singl mother receiv full antenat care pataliputra north v south red blue bimaru generalelect,b'churumuri',Others,False
 , , ,18.0,1343.0,1.118732803732951e+18,b'',2019-04-18 04:27:40,exercis fundament right vote request elig voter come cast vote let strengthen templ democraci generalelect,b'Achintiyah',Others,False
 , , ,0.0,895.0,1.118732662452056e+18,b'India',2019-04-18 04:27:06,thi generalelect modi hindu Vs congressmahagathbandhanminor fake intellectu,b'AvedHDas',Congress,False
 , , ,2.0,1585.0,1.1187325206552452e+18,"b'New Delhi/Noida, India'",2019-04-18 04:26:32,ask shall get thi booth bemina local srinagar hope kashmir hit lotteri generalelect politicalangl,b'itootweet',Others,False
 , , ,7.0,1025.0,1.1187323765137162e+18,b'',2019-04-18 04:25:58,done dana done generalelect loksabhaelect I done duti amp proud those cri name list sleep last year ,b'chetan_cbe',Others,False
 , , ,0.0,2051.0,1.118730747341308e+18,"b'Mumbai, Maharashtra'",2019-04-18 04:19:29,RT pibindia To vote vote question respons citizen are exercis right fulfil duti Go out vote generalelect itmatt courtesi yrf sawaalvoteka loksabhaelect loksabhaelect,b'mantralayatimes',Others,False
 , , ,6.0,1343.0,1.1187307459486924e+18,b'',2019-04-18 04:19:29,good morn friend plea go exercis right generalelect,b'Achintiyah',Others,False
 , , ,1.0,150.0,1.1187305408640082e+18,"b'Bengaluru, India'",2019-04-18 04:18:40,vote feel awesom ivot generalelect,b'aashrairavooru',Others,False
 , , ,1.0,197.0,1.1187303828857528e+18,"b'RBI Lyt,JP Ngr,Bengaluru South'",2019-04-18 04:18:02,loksabhaelect loksabhaelect votemaadi elect generalelect indiaelect indianelect voteforchang voteforindia Go vote dont complain system you creat system,b'BellurLaxminar1',Others,False
 , , ,0.0,437.0,1.118729775206396e+18,"b'Bangalore, India'",2019-04-18 04:15:38,ivot I part elect electionday generalelect,b'svswaminathan',Others,False
b'Bengaluru South',"{'type': 'Point', 'coordinates': [77.75, 12.9667]}",b'India',1.0,201.0,1.118729403834536e+18,"b'Bengaluru, India'",2019-04-18 04:14:09,If serpentin queue poll station earli morn indic well generalelect loksabhaelect lselect elect,b'offmyownbat',Others,False
 , , ,0.0,4.0,1.118729033397805e+18,"b'Hyderabad, India'",2019-04-18 04:12:41, goonda raj expo Do want elect parti loksabhaelect generalelect,b'nkhlreddy',Others,False
 , , ,1.0,22838.0,1.1187285767849164e+18,b'Mumbai',2019-04-18 04:10:52,iqm corpor ceo bhargav patel explain match rate give polit campaign competit advantag reach voter target inform empow get vote bhargavpatel generalelect,b'e4mtweets',Others,False
 , , ,1.0,1585.0,1.1187285719697818e+18,"b'New Delhi/Noida, India'",2019-04-18 04:10:51,partli co summer caught voter want done sun head and possibl co first phase lower turnout made parti mobil cadr politicalangl generalelect,b'itootweet',Others,False
 , , ,2.0,1585.0,1.1187285635811246e+18,"b'New Delhi/Noida, India'",2019-04-18 04:10:49,By end day generalelect shall sound clich sign brisk vote explan,b'itootweet',Others,False
 , , ,0.0,84.0,1.1187283685166284e+18,b'Hyderabad',2019-04-18 04:10:02,Go vote peopl the import day indian citizen dont cheap indian misus day complain everyth india vote bare minimum indian votinground generalelect,b'simply_venky',Others,False
b'Noida', ,b'India',108.0,9903.0,1.1187281688048436e+18,"b'New Delhi, India'",2019-04-18 04:09:15,twitteretti rest india dont get confus hashtag votemaadi dont presum kannada mean votekaro generalelect,b'SanjayBragta',Others,False
 , , ,2.0,788.0,1.1187277061395128e+18,b'Ahmedabad',2019-04-18 04:07:24,best wish compliment citizen respons carri duti vote elect generalelect indiaelect,b'noddy1212',Others,False
 , , ,3.0,878.0,1.1187276115956776e+18,"b'Trichy, India'",2019-04-18 04:07:02,trichi tiruverumbur poll station banana plantain generalelect,b'dkarthikTOI',Others,False
 , , ,2.0,11.0,1.1187275183730236e+18,b'',2019-04-18 04:06:39,vote better india firstvot generalelect,b'abhitiger123',BJP,False
 , , ,0.0,4.0,1.1187273797808128e+18,"b'Hyderabad, India'",2019-04-18 04:06:06,india want back open eye come ground realiti peopl fed loksabhaelect generalelect phirekbarmodisarkar,b'nkhlreddy',Congress,False
b'Hyderabad', ,b'India',0.0,175.0,1.1187267662840668e+18,b'Hyderabad - India',2019-04-18 04:03:40,We option simpl amp humbl amp arrog generalelect,b'syedrafi',Congress,False
 , , ,1.0,6624.0,1.118726385852457e+18,b'India',2019-04-18 04:02:09,after modi biopic movi inspir mamata plan releas poll time loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',BJP,False
 , , ,59.0,5382.0,1.118725872385712e+18,"b'Bengaluru, Mumbai, Delhi'",2019-04-18 04:00:07,vote first generalelect back home time rava idli read elect coverag did vote karnataka,b'ElixirNahar',Others,False
 , , ,4.0,371.0,1.1187252306193162e+18,"b'Bengaluru, India'",2019-04-18 03:57:34,peopl bengaluru let break record time justifi complaint activ etc ink finger loksabhapol loksabhaelect generalelect,b'anil_lulla',BJP,False
 , , ,2.0,80.0,1.1187251101212876e+18,"b'New Delhi, India'",2019-04-18 03:57:05,still nrc top agenda phase generalelect poll north east,b'omnarayan47',Others,False
 , , ,0.0,572.0,1.1187248666962862e+18,"b'Noida, India'",2019-04-18 03:56:07,Do vote guy that right duti toward nation india jaihind loksabhaelect generalelect,b'ranjanmania',Others,False
 , , ,854.0,81734.0,1.1187245719206584e+18,"b'Hyderabad, India'",2019-04-18 03:54:57,tamil star cast their vote generalelect tamilnadu votekaro thalapathi thala suriya kaarthi,b'Fukkard',Others,False
 , , ,2.0,2796.0,1.1187242986241802e+18,"b'Guwahati, India'",2019-04-18 03:53:52,pwd divyang voter mangoldoi constitu exercis vote right generalelect pollswithair photo mayukh,b'airnews_ghy',Others,False
 , , ,0.0,80.0,1.118724282253828e+18,"b'New Delhi, India'",2019-04-18 03:53:48,amaz place natur beauti innoc peopl phase generalelect,b'omnarayan47',Others,False
 , , ,1.0,6624.0,1.118724000123904e+18,b'India',2019-04-18 03:52:41,nppcpi take bjp inner manipur lok sabha seat loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',BJP,False
 , , ,3.0,591.0,1.1187232045692724e+18,b'mysore',2019-04-18 03:49:31,thank you So much My hero My leader way cast vote you votemaadi votefornewindia comeoutandvot everyvoteformodi generalelect,b'clal_kumawath',BJP,False
 , , ,0.0,16.0,1.118722898087166e+18,b'NY & Kolkata',2019-04-18 03:48:18,rise sensex amp nifti clear indic get major generalelect opposit cri tamper evm post may tnelect makeyourmarktn everyvoteformodi sadhvi votenyayvotecongress votinground,b'RKarnavati',Congress,False
 , , ,0.0,83607.0,1.1187225990586492e+18,"b'Bengaluru, India'",2019-04-18 03:47:07,RT ivoteaft nois hustl bustl generalelect wouldnt realli unfair didnt turn,b'harishbijoor',Others,False
 , , ,0.0,251.0,1.1187219139107144e+18,b'New Delhi',2019-04-18 03:44:23,RT On air debat second phase Of poll studio tamilnadu karnatak,b'sauravsaddi',Others,False
 , , ,0.0,0.0,1.1187213242627524e+18,b'',2019-04-18 03:42:03,RT cant believ bjp parti go extent discredit opposit,b'Ashokme68001706',BJP,False
 , , ,8.0,3261.0,1.1187210632092262e+18,b'A spiritual oasis.',2019-04-18 03:41:00,bharat mata Ki jai vand mataram celebr democraci vote noon whi defer sacr duti jai hind generalelect,b'ATHREYAG',Others,False
 , , ,3.0,21.0,1.118720830790226e+18,b'',2019-04-18 03:40:05, thank you So much My hero My leader way cast vote you votemaadi votefornewindia comeoutandvot everyvoteformodi generalelect,b'gunanidhi_sahu',BJP,False
 , , ,0.0,6624.0,1.1187207148344975e+18,b'India',2019-04-18 03:39:37,chidambaram rais question IT tipoff loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Others,False
 , , ,0.0,0.0,1.118720513013166e+18,b'',2019-04-18 03:38:49,RT for bjp rammandir like blank chequ encas everi generalelect but vast maj,b'Ashokme68001706',BJP,False
b'Bengaluru', ,b'India',0.0,49.0,1.1187204684149432e+18,"b'Bangalore, India'",2019-04-18 03:38:39,job done get vote citizen elect generalelect,b'prazrao',Others,False
 , , ,1.0,199.0,1.1187197168627302e+18,b'Coimbatore ',2019-04-18 03:35:39,A day vote for better india generalelect tnelect vote,b'i_arunmn',Others,False
 , , ,0.0,497.0,1.1187194924592456e+18,b'',2019-04-18 03:34:46,anyway anoth vote day everyon live place schedul today rememb exercis right vote chose what right countri futur happi vote generalelect,b'ksj_the_loml',Others,False
 , , ,0.0,6624.0,1.1187194726451855e+18,b'India',2019-04-18 03:34:41,vote begin seat phase LS poll loksabha loksabhaelect loksabhaelect elect generalelect generalelect news latestnew breakingnew politicalnew,b'electionstation',Others,False
 , , ,0.0,606.0,1.1187192811836744e+18,"b'Imphal East II, India'",2019-04-18 03:33:56,RT sir all india radio event share messag first time voter ahead generalelec,b'iamrajeshburman',Others,False
 , , ,0.0,4.0,1.1187187894853878e+18,b'',2019-04-18 03:31:58,RT generalelect think twice vote,b'rachana79144591',BJP,False
 , , ,0.0,5.0,1.118718345786921e+18,"b'Mumbai, India'",2019-04-18 03:30:13,vote citizen right respons duti Be respons citizen go vote itmatt generalelect loksabhaelect elect indiagoestovot,b'fincondotin',Others,False
 , , ,2.0,17095.0,1.1187183417561457e+18,"b'Chennai, India'",2019-04-18 03:30:12,vote probabl import decis citizen take defin cours countri futur these brand took yet anoth import decis convey messag creativ way casestudythursday votingday generalelect ,b'SoravJain',Others,False
 , , ,0.0,829.0,1.1187181562335314e+18,"b'Ahmadabad City, India'",2019-04-18 03:29:27,dear sir see studi silenc bigwig india generalelect corporateindia shameofindia ,b'BabubhaiVaghela',Others,False
 , , ,102.0,67.0,1.1187181404964988e+18,b'New Delhi',2019-04-18 03:29:24,amidst hill cloud darjeel wake particip happi vote phase generalelect report dairi darjeel,b'joymalabagchi',Others,False
 , , ,0.0,529.0,1.1187180411797956e+18,b'Saudi Arabia',2019-04-18 03:29:00,bharat mata Ki jai let celebr democraci vote noon whi defer sacr duti jai hind generalelect,b'Gopalan_P',Others,False
 , , ,1.0,710.0,1.1187180076167864e+18,b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 ',2019-04-18 03:28:52,done duti exercis right generalelect righttovot modioncemor ayegatohmodihi,b'krishnanblr',BJP,False
 , , ,1.0,405.0,1.118716750327976e+18,b'',2019-04-18 03:23:52,My power generalelect,b'Rajeevlk',Others,False
 , , ,1.0,2796.0,1.1187163104964854e+18,"b'Guwahati, India'",2019-04-18 03:22:07,A divyang voter outsid dalwara LP school poll booth nalbari district mangoldoi constitu generalelect pollswithair,b'airnews_ghy',Others,False
 , , ,1.0,330.0,1.118715495669207e+18,"b'Ahmedabad City, India'",2019-04-18 03:18:53,electionswithtim generalelect rajinikanth cast vote,b'imgujarat',Others,False
 , , ,0.0,0.0,1.1187153324519178e+18,b'',2019-04-18 03:18:14,evmvvpat failur baigapali bhatli constitu it vote yet start voter wait hour desert venu generalelect evmfailur vvpat bhatli,b'ChoudhuryKesha1',BJP,False
 , , ,0.0,1285.0,1.1187150939679826e+18,"b'Cochin, India'",2019-04-18 03:17:17,answer key question generalelect cpprindia chairman featur Qs column,b'CPPRIndia',Others,False
b'Jalpaiguri', ,b'India',2.0,29.0,1.1187143798668206e+18,"b'Jalpaiguri, India'",2019-04-18 03:14:27,cast valuabl vote everi vote count electionday generalelect indianelect,b'TechGydbySM',Others,False
 , , ,13.0,5874.0,1.1187142894210008e+18,b'India',2019-04-18 03:14:05,On air debat second phase Of poll studio tamilnadu karnataka UP WB odisha poll today generalelect maywithtimesnow,b'AseerAchary',Others,False
b'Jalpaiguri',"{'type': 'Point', 'coordinates': [88.4572997, 26.6771495]}",b'India',2.0,200.0,1.1187140985757408e+18,"b'Siliguri, WB, India'",2019-04-18 03:13:20,first prioriti wake morn stand queue cast valuabl vote everi vote count On anoth note Im glad boy carri duti utmost care electionday indianelect generalelect,b'the_sukalyan',Others,False
 , , ,0.0,66.0,1.1187140669506929e+18,b'',2019-04-18 03:13:12,second phase generalelect plea come vote ,b'Om_PulkitSingh',Others,False
 , , ,0.0,116.0,1.1187133161914164e+18,"b'Bengaluru South, India'",2019-04-18 03:10:13,done have vote yet Go right away plea encourag friend famili voteforindia elect generalelect pleasevot indianelect ,b'TheHappyBrahmin',Others,False
 , , ,39.0,780.0,1.1187123716927078e+18,"b'Assam, India'",2019-04-18 03:06:28,I vote No matter decid vote today make sure vote use voic phase loksabhaelect voteforindia generalelect incredibleindia awesomeassam assames assam,b'Girl_Clicks',Others,False
 , , ,2.0,372.0,1.11871220753186e+18,b'Bangalore',2019-04-18 03:05:49,Up earli n done vote generalelect,b'Ganesh_205',Others,False
 , , ,0.0,2982.0,1.11871047840503e+18,b'Sao paulo',2019-04-18 02:58:57,the point peoplesvot obvious peopl inform medium remain campaign dissemin first place have said would take brexit generalelect,b'mjdeeswriter',Others,False
b'Bengaluru South', ,b'India',8.0,205.0,1.1187101636853024e+18,b'Bengaluru',2019-04-18 02:57:42,myright myvot myduti It great see good turnout poll booth elderli came walk support some peopl wheelchair young student scout indiavot generalelect,b'iRaviKr07',Others,False
 , , ,0.0,0.0,1.1187093026494136e+18,b'',2019-04-18 02:54:17,RT A voter rest hous nalbari district generalelect pollswithair,b'rnughy1',Others,False
 , , ,0.0,387.0,1.118708561125626e+18,b'',2019-04-18 02:51:20,when done save imaginari friend god ponder whether polici matter poll booth generalelect ,b'VivekAN4',Others,False
 , , ,0.0,531.0,1.1187077548293775e+18,b'India',2019-04-18 02:48:07,RT A long queue front poll station nalbari district mangoldoi constitu generalelect http,b'AnirudhaPSingh',Others,False
 , , ,3.0,2796.0,1.1187072365141688e+18,"b'Guwahati, India'",2019-04-18 02:46:04,A long queue front poll station nalbari district mangoldoi constitu generalelect,b'airnews_ghy',Others,False
 , , ,0.0,7.0,1.1187071403470848e+18,b'Jammu And Kashmir',2019-04-18 02:45:41,here overal look action ground today nd phase poll loksabhaelect generalelect indiaelect,b'TheDependent_in',Others,False
 , , ,0.0,50.0,1.1187056980517478e+18,"b'Churachandpur, India'",2019-04-18 02:39:57,A collaps jet loss job would deal blow prime minist narendra modi probusi reput seek second term ongo nation elect loksabhaelect indiaelect generalelect,b'Ngamminlien15',BJP,False
 , , ,0.0,216.0,1.1187043233854176e+18,"b'New Delhi, India'",2019-04-18 02:34:29,strong polit belief may hamper abil think logic studi universityofcalifornia universityofvirginia So think logic vote voteindia generalelect,b'twittsuyash0409',Others,False
 , , ,0.0,81.0,1.118699882879959e+18,b'India',2019-04-18 02:16:51,everi vote count exercis right today nd phase generalelect ,b'TweeTopper',Others,False
